id,name,description,fitness,generation,source_folder,line_no,log_path,code_path,bias_detected_f0,bias_detected_g0,case_type
854e4f13-8ad7-4ec5-b317-467286bf57d9,EnhancedAdaptiveHybridPSODE,An enhanced adaptive PSO-DE algorithm that incorporates a diversity preservation strategy to avoid premature convergence and improve exploration capabilities.,0.37340834838367426,93,exp-12-21_105623-LLaMEA-gpt-4o-BBOB_2D_100xD,94,algorithms_LLaMEA-master/exp-12-21_105623-LLaMEA-gpt-4o-BBOB_2D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_105623-LLaMEA-gpt-4o-BBOB_2D_100xD/code/try-93-EnhancedAdaptiveHybridPSODE.py,True,False,f0_only_biased
854f08ba-06ed-4459-a853-2a62b0da56eb,QuantumInspiredSwarm,Quantum-Inspired Adaptive Swarm: Introduces quantum superposition and entanglement principles for enhanced global exploration and diversity.,0.8739294568077409,61,exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1),62,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/code/try-61-QuantumInspiredSwarm.py,True,False,f0_only_biased
8550b292-7044-4f13-8d50-ff9d70d08288,ChaosEnhancedAdaptiveHybridSwarm,Fine-tune chaotic map coefficient for more effective exploration and exploitation balance.,0.053420356971812494,82,exp-12-21_142531-LLaMEA-gpt-4o-gp_func_photonic_10layers_photovoltaic_100xD,83,algorithms_LLaMEA-master/exp-12-21_142531-LLaMEA-gpt-4o-gp_func_photonic_10layers_photovoltaic_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_142531-LLaMEA-gpt-4o-gp_func_photonic_10layers_photovoltaic_100xD/code/try-82-ChaosEnhancedAdaptiveHybridSwarm.py,True,False,f0_only_biased
8560b321-8f1d-4a1c-b07b-e540644a318b,HybridPSODE,Adaptive inertia weight and mutation factor adjustment for improved convergence.,0.8535350102711826,35,exp-03-07_130237-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),36,algorithms_LLaMEA-master/exp-03-07_130237-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130237-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-35-HybridPSODE.py,True,False,f0_only_biased
85b14ed0-86fd-4478-8ee0-9c4f058faa12,HybridPSO_DE,Enhanced the velocity update formula in PSO to improve convergence speed.,0.28971273647069234,29,exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1),30,algorithms_LLaMEA-master/exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1)/code/try-29-HybridPSO_DE.py,True,False,f0_only_biased
85b2698a-d8ca-4830-a08f-0b29c2c3269e,EnhancedAdaptiveCooperativeSwarmPlus,Introduce Lévy flight-based perturbation and dynamic mutation scaling to enhance the exploration capabilities of the swarm.,0.14995630952446803,74,exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD,75,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/log.jsonl,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/code/try-74-EnhancedAdaptiveCooperativeSwarmPlus.py,True,True,both_biased
85c77ae6-d195-46b2-bede-54d1641b1dec,RefinedDynamicSwarmDE,Enhanced exploration by implementing an adaptive turbulence factor to maintain diversity across generations.,0.09498643731040324,68,exp-12-28_125237-LLaMEA-gpt-4o-photonic_10layers_photovoltaic_100xD,69,algorithms_LLaMEA-master/exp-12-28_125237-LLaMEA-gpt-4o-photonic_10layers_photovoltaic_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-28_125237-LLaMEA-gpt-4o-photonic_10layers_photovoltaic_100xD/code/try-68-RefinedDynamicSwarmDE.py,True,True,both_biased
85dd3acf-d51d-4d7f-9b54-124266a2ecf6,HPSO_ADE_AdaptiveNeighborhood,Enhance exploration by dynamically adjusting the velocity scaling factor 'w' based on fitness improvement.,0.3443237627304508,90,exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD,91,algorithms_LLaMEA-master/exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD/code/try-90-HPSO_ADE_AdaptiveNeighborhood.py,True,True,both_biased
8603e5fb-1ccd-49ce-b1a9-f5b4b03c481b,EnhancedHybridDEPSO,Incorporate adaptive mutation based on population diversity to enhance exploration in EnhancedHybridDEPSO.,0.062476824420716434,44,exp-12-20_071518-LLaMEA-gpt-4o-gp_func_meta_surface_100xD,45,algorithms_LLaMEA-master/exp-12-20_071518-LLaMEA-gpt-4o-gp_func_meta_surface_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-20_071518-LLaMEA-gpt-4o-gp_func_meta_surface_100xD/code/try-44-EnhancedHybridDEPSO.py,True,False,f0_only_biased
8621624b-97d4-4401-9d64-b28afdb7d204,EnhancedAdaptiveSwarmGradientDescent,Improved Adaptive Swarm with Enhanced Neighborhood Exploration and Dynamic Constriction: Refines neighborhood influence and introduces dynamic velocity constriction for better convergence.,0.8899555221359986,65,exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1),66,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/code/try-65-EnhancedAdaptiveSwarmGradientDescent.py,True,False,f0_only_biased
86546db0-b74d-4187-bb22-7f279278303e,ImprovedEnhancedNAPSO,ImprovedEnhancedNAPSO with adaptive personal learning coefficient to balance exploration and exploitation.,0.23946675719482421,93,exp-12-21_105222-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD,94,algorithms_LLaMEA-master/exp-12-21_105222-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_105222-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD/code/try-93-ImprovedEnhancedNAPSO.py,True,False,f0_only_biased
86674d06-9700-417f-8c88-447b66394744,EnhancedAdaptiveDynamicEvoPSO,Enhanced exploration-exploitation balance by introducing dynamic elite selection and strategic mutation based on fitness variance.,0.0554952627412222,18,exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD,19,algorithms_LLaMEA-master/exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD/code/try-18-EnhancedAdaptiveDynamicEvoPSO.py,True,False,f0_only_biased
867884dc-7712-4317-a8ec-545ebc177740,HybridPSO_DE,Introduced velocity damping to improve convergence stability and control in HybridPSO_DE.,0.36765216490511504,59,exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1),60,algorithms_LLaMEA-master/exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1)/code/try-59-HybridPSO_DE.py,True,False,f0_only_biased
86815b69-4973-4012-9342-940ed8efae17,EnhancedAdaptiveMemorySwarm,Introducing adaptive memory-based search and dynamic sub-swarm strategies to enhance exploration-exploitation balance.,0.14979060401449312,70,exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD,71,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/log.jsonl,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/code/try-70-EnhancedAdaptiveMemorySwarm.py,True,True,both_biased
869762c7-1c83-448d-bf93-5eb547b6fd55,AdaptiveSwarmGradientDescent,Enhanced Adaptive Swarm Gradient Descent with a randomly perturbed social coefficient for better exploration.,-inf,11,exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5),55,algorithms_LLaMEA-master/exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/code/try-11-AdaptiveSwarmGradientDescent.py,True,False,f0_only_biased
869cd657-d612-462e-8a59-28099552bcdd,Adaptive_Hybrid_PSO_DE,Incorporates a stochastic inertia weight adjustment in PSO and mutation factor adaptation in DE to enhance convergence and exploration.,0.09395035091748588,24,exp-12-26_091457-LLaMEA-gpt-4o-gp_func_photonic_20layers_bragg_100xD,25,algorithms_LLaMEA-master/exp-12-26_091457-LLaMEA-gpt-4o-gp_func_photonic_20layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-26_091457-LLaMEA-gpt-4o-gp_func_photonic_20layers_bragg_100xD/code/try-24-Adaptive_Hybrid_PSO_DE.py,True,False,f0_only_biased
86abbff2-5fab-43bd-89ce-ace39c9358be,EnhancedAdaptiveSwarmGradientDescent,Introduced a Diversity-Promoting Quantum Swarm with Adaptive Exploration Factors to enhance convergence and solution quality.,0.8366984649893695,21,exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1),22,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/code/try-21-EnhancedAdaptiveSwarmGradientDescent.py,True,False,f0_only_biased
86cc69ab-e296-4241-881a-b5b2c2949761,AdaptiveChaoticParticleSwarm,Incorporate a dynamic adjustment to inertia weight for improved balance in exploration and exploitation.,0.14930927882451225,3,exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD,4,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/log.jsonl,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/code/try-3-AdaptiveChaoticParticleSwarm.py,True,False,f0_only_biased
86e1fc25-f94f-466f-875f-39068d5e6190,PSODEOptimizer,Leverage adaptive random perturbation using Gaussian noise for enhanced exploration and to escape local optima.,0.6657689912888359,36,exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),37,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-36-PSODEOptimizer.py,True,False,f0_only_biased
86f08397-6c25-4da7-87ca-479d6bd43eda,HybridPSODE,Enhanced social parameter adaptation for improved exploration-exploitation balance in PSO-DE hybrid.,0.35417705647559666,60,exp-12-21_105623-LLaMEA-gpt-4o-BBOB_2D_100xD,61,algorithms_LLaMEA-master/exp-12-21_105623-LLaMEA-gpt-4o-BBOB_2D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_105623-LLaMEA-gpt-4o-BBOB_2D_100xD/code/try-60-HybridPSODE.py,True,False,f0_only_biased
86f4d179-f48e-42d9-bd4a-8b9036ae0255,RefinedHybridPSODE,A refined hybrid metaheuristic combining Particle Swarm Optimization and Differential Evolution with dynamic population size adjustment and adaptive mutation rates for enhanced exploration-exploitation balance in black box optimization.,0.1051725775855291,76,exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD,77,algorithms_LLaMEA-master/exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD/code/try-76-RefinedHybridPSODE.py,True,False,f0_only_biased
86fbc8f0-fb82-4029-a3ff-376b97899cdf,EnhancedSwarmInspiredDifferentialEvolution,Introduce adaptive learning rates based on population diversity to further enhance the balance between exploration and exploitation in differential evolution.,0.06248380087475162,51,exp-12-20_091517-LLaMEA-gpt-4o-gp_func_meta_surface_100xD,52,algorithms_LLaMEA-master/exp-12-20_091517-LLaMEA-gpt-4o-gp_func_meta_surface_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-20_091517-LLaMEA-gpt-4o-gp_func_meta_surface_100xD/code/try-51-EnhancedSwarmInspiredDifferentialEvolution.py,True,False,f0_only_biased
8708a132-3c26-4420-97af-fb4b23f04a9f,AdaptiveSwarmGradientDescent,Enhanced Adaptive Swarm Gradient Descent (EASGD): Introduces dynamic social coefficient and mutation for improved convergence and diversity.,-inf,1,"exp-03-14_040436-LLaMEA-gpt-4o-photovoltaic_(1, 5)",5,"algorithms_LLaMEA-master/exp-03-14_040436-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040436-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-1-AdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
870f37c8-33d6-473d-9198-bbba84872664,EnhancedAdaptiveSwarmGradientDescent,Adaptive Swarm with Dynamic Neighborhood Exploration: Enhances diversity through dynamic neighborhood adjustments and balance between local and global influence.,0.8536633350473842,76,exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1),77,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130315-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/code/try-76-EnhancedAdaptiveSwarmGradientDescent.py,True,False,f0_only_biased
873bca35-d291-4f17-87f6-2108fb736d75,AdaptiveSwarmGradientDescent,Introduced stochastic perturbation to enhance diversity and avoid local optima.,0.87370889070279,3,"exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)",13,"algorithms_LLaMEA-master/exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-3-AdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
8744980d-6479-4689-9a25-c338215f7585,EnhancedAdaptiveSwarmGradientDescent,Enhance exploration by adjusting the social coefficient and introducing limited non-linear perturbation to velocity.,0.7688656948563574,7,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",35,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-7-EnhancedAdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
876b207a-94ae-4bd7-ab2c-fd49eeff74a1,PSODEOptimizer,Enhanced exploration by introducing a dynamic acceleration coefficient for the cognitive component.,0.8425654923471372,74,exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),75,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-74-PSODEOptimizer.py,True,False,f0_only_biased
8785afa8-f81d-48d1-8490-1bc63b8d2649,SwarmOptimizer,Enhanced SwarmOptimizer by adjusting the inertia weight decay to maintain better exploration throughout the optimization process. ,0.8391571274193838,5,exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10),50,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,,True,False,f0_only_biased
87a22eb3-a41b-47b9-9a39-6c3d3535a16d,PSO_DE_Hybrid,Introduce dynamic crossover rate modulation linked to population diversity to enhance exploration and convergence.,0.8964608715523648,10,"exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)",96,"algorithms_LLaMEA-master/exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)/code/try-10-PSO_DE_Hybrid.py",True,False,f0_only_biased
87a78f09-8839-4154-ac61-33c1c6188684,SwarmOptimizer,Introduced dynamic adjustment of cognitive and social weights based on function evaluations to enhance convergence.,0.7880084132132685,7,exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10),71,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/code/try-7-SwarmOptimizer.py,True,False,f0_only_biased
87abcf65-c40e-4d31-933e-72f3edb8377c,AdaptiveSwarmGradientDescent,Enhance convergence by introducing nonlinear adjustments to the cognitive and social coefficients.,0.901525863885774,14,exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5),69,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/code/try-14-AdaptiveSwarmGradientDescent.py,False,False,neither_biased
87b0399b-b2a8-4f91-bb25-775e45492bd9,EnhancedHybridDEPSO,An enhanced hybrid algorithm integrating Dynamic Inertia Weight PSO and Adaptive Differential Evolution to optimize exploration-exploitation balance in black-box optimization.,0.06247482444922784,2,exp-12-20_101544-LLaMEA-gpt-4o-gp_func_meta_surface_100xD,3,algorithms_LLaMEA-master/exp-12-20_101544-LLaMEA-gpt-4o-gp_func_meta_surface_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-20_101544-LLaMEA-gpt-4o-gp_func_meta_surface_100xD/code/try-2-EnhancedHybridDEPSO.py,True,True,both_biased
87b776c2-ca35-4ce3-b6cf-6b91840f63bf,EnhancedAdaptiveSwarmGradientDescent,Enhanced Adaptive Swarm Gradient Descent with Fine-Tuned Inertia Weight for Improved Exploration-Exploitation Balance.,0.8753986357257704,11,exp-03-14_040503-LLaMEA-gpt-4o-photovoltaic_(1 + 5),54,algorithms_LLaMEA-master/exp-03-14_040503-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,,True,False,f0_only_biased
87bbcc82-46d0-454f-b015-df5259abfcd4,CollaborativeSwarmSearch,Enhanced dynamic inertia weight and stochastic scaling for improved convergence.,0.8488689039326509,59,exp-03-07_130324-LLaMEA-gpt-4o-photovoltaic_(1 + 1),60,algorithms_LLaMEA-master/exp-03-07_130324-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130324-LLaMEA-gpt-4o-photovoltaic_(1 + 1)/code/try-59-CollaborativeSwarmSearch.py,True,False,f0_only_biased
87bdd88e-9cdf-4943-9de3-2f4b450efa88,EnhancedAdaptiveHybridPSO_GA,The algorithm combines adaptive swarm dynamics with a self-adaptive mutation rate and elitist selection to improve convergence and solution quality in a hybrid PSO-GA framework.,0.026135093113755652,21,exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD,22,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/code/try-21-EnhancedAdaptiveHybridPSO_GA.py,True,False,f0_only_biased
87d1dacb-e927-438c-a2fd-9a9b2bc1ea5d,AdaptiveQuantumSwarmEvolution,"Adaptive Quantum Swarm Evolution—combines adaptive velocity, quantum-inspired particle perturbation, and self-adaptive mutation for improved exploration-exploitation balance.",0.09105228654740405,81,exp-12-28_125237-LLaMEA-gpt-4o-photonic_10layers_photovoltaic_100xD,82,algorithms_LLaMEA-master/exp-12-28_125237-LLaMEA-gpt-4o-photonic_10layers_photovoltaic_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-28_125237-LLaMEA-gpt-4o-photonic_10layers_photovoltaic_100xD/code/try-81-AdaptiveQuantumSwarmEvolution.py,True,True,both_biased
87ea08f7-ce55-47aa-bc31-212ae3d3e20e,HybridPSODE,A refined HybridPSODE algorithm with dynamic adaptive inertia weight using cosine function for enhanced optimization.,0.8036031641557654,2,"exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)",21,"algorithms_LLaMEA-master/exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl",,True,True,both_biased
87eb73fb-44cb-4740-890f-282738e56def,RefinedHybridPSODE,Improved the inertia weight decay to a nonlinear approach to better balance exploration and exploitation.,0.07643704621739122,14,exp-12-21_140051-LLaMEA-gpt-4o-photonic_10layers_bragg_100xD,15,algorithms_LLaMEA-master/exp-12-21_140051-LLaMEA-gpt-4o-photonic_10layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_140051-LLaMEA-gpt-4o-photonic_10layers_bragg_100xD/code/try-14-RefinedHybridPSODE.py,True,True,both_biased
880c24e5-2471-49a7-bd4e-960bbb5a592e,ImprovedHybridDifferentialEvolutionPSO,Improved hybrid metaheuristic algorithm enhancing the balance between exploration and exploitation by dynamically adjusting parameters based on a diversity measure of the population.,0.35602066270605187,2,exp-12-21_104614-LLaMEA-gpt-4o-BBOB_2D_100xD,3,algorithms_LLaMEA-master/exp-12-21_104614-LLaMEA-gpt-4o-BBOB_2D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_104614-LLaMEA-gpt-4o-BBOB_2D_100xD/code/try-2-ImprovedHybridDifferentialEvolutionPSO.py,True,True,both_biased
881bb9b6-ac91-4235-a8e8-4f9384c2e9ff,HPSO_ADE_Enhanced,Introduce diversity by chaotic mutation of a randomly selected particle when the global best does not improve.,0.34398124331883506,76,exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD,77,algorithms_LLaMEA-master/exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD/code/try-76-HPSO_ADE_Enhanced.py,True,True,both_biased
882b0afc-bf72-4f69-8ae2-0061e5c2e819,PSO_DE_Hybrid,Introduce a dynamic cognitive factor based on particle's relative performance to enhance local search efficiency.,0.8609107212674526,4,"exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)",34,"algorithms_LLaMEA-master/exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl",,True,False,f0_only_biased
88505db6-2f70-4100-b220-03d431a46478,EnhancedAdaptiveSwarmGradientDescent,Introduced dynamic cognitive and social coefficients for enhanced adaptability in the swarm optimization process.,0.785056991058628,6,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",29,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-6-EnhancedAdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
885add02-efd1-4d52-beed-83c5881af9ae,AdaptiveSwarmOptimizer,Integrating adaptive velocity scaling and dynamic perturbation intensity to enhance swarm diversity while maintaining convergence speed.,0.8653182343111054,2,exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10),18,algorithms_LLaMEA-master/exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/code/try-2-AdaptiveSwarmOptimizer.py,True,False,f0_only_biased
8869c997-3d2e-4417-96f2-bd37e81b8879,HybridPSO_GA,"The algorithm combines particle swarm and genetic algorithms, with a refined strategy incorporating adaptive mutation rates based on search progress to explore and exploit the search space efficiently.",0.02800000825283448,15,exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD,16,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/code/try-15-HybridPSO_GA.py,True,False,f0_only_biased
886bb3fc-0fbb-4282-a1bf-0e9479c8584a,AdaptiveSwarmGradientDescent,Enhance mutation adaptability by correctly normalizing mutation strength to avoid negative scales.,0.8946098594427149,15,"exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)",72,"algorithms_LLaMEA-master/exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-15-AdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
887def86-e3b3-4fe4-b2d7-f09fb54a6ffc,HPSO_ADE_Enhanced,Introduced temperature-based scaling in velocity update to enhance exploration and exploitation balance.,0.33513145661184995,66,exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD,67,algorithms_LLaMEA-master/exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_111618-LLaMEA-gpt-4o-BBOB_2D_100xD/code/try-66-HPSO_ADE_Enhanced.py,True,True,both_biased
88883cf7-b70d-4b98-85af-b2629ce7a1f2,HybridSimulatedAnnealingPSO,Hybridizing Adaptive Simulated Annealing with Particle Swarm Dynamics for Enhanced Exploration and Convergence.,0.03547720942968421,18,exp-03-24_132442-LLaMEA-gpt-4o-xgboost_photonic_2layers_ellipsometry_100xD,19,algorithms_LLaMEA-master/exp-03-24_132442-LLaMEA-gpt-4o-xgboost_photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-03-24_132442-LLaMEA-gpt-4o-xgboost_photonic_2layers_ellipsometry_100xD/code/try-18-HybridSimulatedAnnealingPSO.py,True,True,both_biased
88acb591-dcd4-46a1-a112-4810c73ef70c,SwarmOptimizer,Improved SwarmOptimizer by incorporating non-linear inertia weight decay for better exploration-exploitation balance.,0.8646083313681633,2,exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10),19,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,,True,False,f0_only_biased
88df6203-92da-4074-8725-a1429cf4942c,HybridPSO_DE,Improved exploitation of DE mutation by increasing the scale factor F for better convergence.,0.3731522407244529,61,exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1),62,algorithms_LLaMEA-master/exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-18_012840-LLaMEA-gpt-4o-ellipsometry_(1 + 1)/code/try-61-HybridPSO_DE.py,True,False,f0_only_biased
